Variable,index0,index1,index2,I.val,P.val,index,Pgd.val,Ps.val,Q.val,Qgd.val,Qs.val,V.val
Ps,13.0,1.0,,,,,,0.0,,,,
Ps,13.0,2.0,,,,,,0.0,,,,
Ps,13.0,3.0,,,,,,0.0,,,,
Ps,13.0,4.0,,,,,,0.0,,,,
Ps,13.0,5.0,,,,,,0.0,,,,
Ps,13.0,6.0,,,,,,0.0,,,,
Ps,13.0,7.0,,,,,,0.0,,,,
Ps,13.0,8.0,,,,,,0.0,,,,
Ps,13.0,9.0,,,,,,0.0,,,,
Ps,13.0,10.0,,,,,,0.0,,,,
Ps,13.0,11.0,,,,,,0.0,,,,
Ps,13.0,12.0,,,,,,0.0,,,,
Ps,13.0,13.0,,,,,,0.0,,,,
Ps,13.0,14.0,,,,,,0.0,,,,
Ps,13.0,15.0,,,,,,0.0,,,,
Ps,13.0,16.0,,,,,,0.0,,,,
Ps,13.0,17.0,,,,,,0.0,,,,
Ps,13.0,18.0,,,,,,0.0,,,,
Ps,13.0,19.0,,,,,,0.0,,,,
Ps,13.0,20.0,,,,,,0.0,,,,
Ps,13.0,21.0,,,,,,0.0,,,,
Ps,13.0,22.0,,,,,,0.0,,,,
Ps,13.0,23.0,,,,,,0.0,,,,
Ps,13.0,24.0,,,,,,0.0,,,,
Ps,14.0,1.0,,,,,,0.0,,,,
Ps,14.0,2.0,,,,,,0.0,,,,
Ps,14.0,3.0,,,,,,0.0,,,,
Ps,14.0,4.0,,,,,,0.0,,,,
Ps,14.0,5.0,,,,,,0.0,,,,
Ps,14.0,6.0,,,,,,0.0,,,,
Ps,14.0,7.0,,,,,,0.0,,,,
Ps,14.0,8.0,,,,,,0.0,,,,
Ps,14.0,9.0,,,,,,0.0,,,,
Ps,14.0,10.0,,,,,,0.0,,,,
Ps,14.0,11.0,,,,,,0.0,,,,
Ps,14.0,12.0,,,,,,0.0,,,,
Ps,14.0,13.0,,,,,,0.0,,,,
Ps,14.0,14.0,,,,,,0.0,,,,
Ps,14.0,15.0,,,,,,0.0,,,,
Ps,14.0,16.0,,,,,,0.0,,,,
Ps,14.0,17.0,,,,,,0.0,,,,
Ps,14.0,18.0,,,,,,0.0,,,,
Ps,14.0,19.0,,,,,,0.0,,,,
Ps,14.0,20.0,,,,,,0.0,,,,
Ps,14.0,21.0,,,,,,0.0,,,,
Ps,14.0,22.0,,,,,,0.0,,,,
Ps,14.0,23.0,,,,,,0.0,,,,
Ps,14.0,24.0,,,,,,0.0,,,,
Ps,15.0,1.0,,,,,,0.0,,,,
Ps,15.0,2.0,,,,,,0.0,,,,
Ps,15.0,3.0,,,,,,0.0,,,,
Ps,15.0,4.0,,,,,,0.0,,,,
Ps,15.0,5.0,,,,,,0.0,,,,
Ps,15.0,6.0,,,,,,0.0,,,,
Ps,15.0,7.0,,,,,,0.0,,,,
Ps,15.0,8.0,,,,,,0.0,,,,
Ps,15.0,9.0,,,,,,0.0,,,,
Ps,15.0,10.0,,,,,,0.0,,,,
Ps,15.0,11.0,,,,,,0.0,,,,
Ps,15.0,12.0,,,,,,0.0,,,,
Ps,15.0,13.0,,,,,,0.0,,,,
Ps,15.0,14.0,,,,,,0.0,,,,
Ps,15.0,15.0,,,,,,0.0,,,,
Ps,15.0,16.0,,,,,,0.0,,,,
Ps,15.0,17.0,,,,,,0.0,,,,
Ps,15.0,18.0,,,,,,0.0,,,,
Ps,15.0,19.0,,,,,,0.0,,,,
Ps,15.0,20.0,,,,,,0.0,,,,
Ps,15.0,21.0,,,,,,0.0,,,,
Ps,15.0,22.0,,,,,,0.0,,,,
Ps,15.0,23.0,,,,,,0.0,,,,
Ps,15.0,24.0,,,,,,0.0,,,,
Ps,16.0,1.0,,,,,,0.0,,,,
Ps,16.0,2.0,,,,,,0.0,,,,
Ps,16.0,3.0,,,,,,0.0,,,,
Ps,16.0,4.0,,,,,,0.0,,,,
Ps,16.0,5.0,,,,,,0.0,,,,
Ps,16.0,6.0,,,,,,0.0,,,,
Ps,16.0,7.0,,,,,,0.0,,,,
Ps,16.0,8.0,,,,,,0.0,,,,
Ps,16.0,9.0,,,,,,0.0,,,,
Ps,16.0,10.0,,,,,,0.0,,,,
Ps,16.0,11.0,,,,,,0.0,,,,
Ps,16.0,12.0,,,,,,0.0,,,,
Ps,16.0,13.0,,,,,,0.0,,,,
Ps,16.0,14.0,,,,,,0.0,,,,
Ps,16.0,15.0,,,,,,0.0,,,,
Ps,16.0,16.0,,,,,,0.0,,,,
Ps,16.0,17.0,,,,,,0.0,,,,
Ps,16.0,18.0,,,,,,0.0,,,,
Ps,16.0,19.0,,,,,,0.0,,,,
Ps,16.0,20.0,,,,,,0.0,,,,
Ps,16.0,21.0,,,,,,0.0,,,,
Ps,16.0,22.0,,,,,,0.0,,,,
Ps,16.0,23.0,,,,,,0.0,,,,
Ps,16.0,24.0,,,,,,0.0,,,,
Ps,17.0,1.0,,,,,,0.0,,,,
Ps,17.0,2.0,,,,,,0.0,,,,
Ps,17.0,3.0,,,,,,0.0,,,,
Ps,17.0,4.0,,,,,,0.0,,,,
Ps,17.0,5.0,,,,,,0.0,,,,
Ps,17.0,6.0,,,,,,0.0,,,,
Ps,17.0,7.0,,,,,,0.0,,,,
Ps,17.0,8.0,,,,,,0.0,,,,
Ps,17.0,9.0,,,,,,0.0,,,,
Ps,17.0,10.0,,,,,,0.0,,,,
Ps,17.0,11.0,,,,,,0.0,,,,
Ps,17.0,12.0,,,,,,0.0,,,,
Ps,17.0,13.0,,,,,,0.0,,,,
Ps,17.0,14.0,,,,,,0.0,,,,
Ps,17.0,15.0,,,,,,0.0,,,,
Ps,17.0,16.0,,,,,,0.0,,,,
Ps,17.0,17.0,,,,,,0.0,,,,
Ps,17.0,18.0,,,,,,0.0,,,,
Ps,17.0,19.0,,,,,,0.0,,,,
Ps,17.0,20.0,,,,,,0.0,,,,
Ps,17.0,21.0,,,,,,0.0,,,,
Ps,17.0,22.0,,,,,,0.0,,,,
Ps,17.0,23.0,,,,,,0.0,,,,
Ps,17.0,24.0,,,,,,0.0,,,,
Ps,18.0,1.0,,,,,,0.0,,,,
Ps,18.0,2.0,,,,,,0.0,,,,
Ps,18.0,3.0,,,,,,0.0,,,,
Ps,18.0,4.0,,,,,,0.0,,,,
Ps,18.0,5.0,,,,,,0.0,,,,
Ps,18.0,6.0,,,,,,0.0,,,,
Ps,18.0,7.0,,,,,,0.0,,,,
Ps,18.0,8.0,,,,,,0.0,,,,
Ps,18.0,9.0,,,,,,0.0,,,,
Ps,18.0,10.0,,,,,,0.0,,,,
Ps,18.0,11.0,,,,,,0.0,,,,
Ps,18.0,12.0,,,,,,0.0,,,,
Ps,18.0,13.0,,,,,,0.0,,,,
Ps,18.0,14.0,,,,,,0.0,,,,
Ps,18.0,15.0,,,,,,0.0,,,,
Ps,18.0,16.0,,,,,,0.0,,,,
Ps,18.0,17.0,,,,,,0.0,,,,
Ps,18.0,18.0,,,,,,0.0,,,,
Ps,18.0,19.0,,,,,,0.0,,,,
Ps,18.0,20.0,,,,,,0.0,,,,
Ps,18.0,21.0,,,,,,0.0,,,,
Ps,18.0,22.0,,,,,,0.0,,,,
Ps,18.0,23.0,,,,,,0.0,,,,
Ps,18.0,24.0,,,,,,0.0,,,,
Ps,19.0,1.0,,,,,,0.0,,,,
Ps,19.0,2.0,,,,,,0.0,,,,
Ps,19.0,3.0,,,,,,0.0,,,,
Ps,19.0,4.0,,,,,,0.0,,,,
Ps,19.0,5.0,,,,,,0.0,,,,
Ps,19.0,6.0,,,,,,0.0,,,,
Ps,19.0,7.0,,,,,,0.0,,,,
Ps,19.0,8.0,,,,,,0.0,,,,
Ps,19.0,9.0,,,,,,0.0,,,,
Ps,19.0,10.0,,,,,,0.0,,,,
Ps,19.0,11.0,,,,,,0.0,,,,
Ps,19.0,12.0,,,,,,0.0,,,,
Ps,19.0,13.0,,,,,,0.0,,,,
Ps,19.0,14.0,,,,,,0.0,,,,
Ps,19.0,15.0,,,,,,0.0,,,,
Ps,19.0,16.0,,,,,,0.0,,,,
Ps,19.0,17.0,,,,,,0.0,,,,
Ps,19.0,18.0,,,,,,0.0,,,,
Ps,19.0,19.0,,,,,,0.0,,,,
Ps,19.0,20.0,,,,,,0.0,,,,
Ps,19.0,21.0,,,,,,0.0,,,,
Ps,19.0,22.0,,,,,,0.0,,,,
Ps,19.0,23.0,,,,,,0.0,,,,
Ps,19.0,24.0,,,,,,0.0,,,,
Ps,20.0,1.0,,,,,,0.0,,,,
Ps,20.0,2.0,,,,,,0.0,,,,
Ps,20.0,3.0,,,,,,0.0,,,,
Ps,20.0,4.0,,,,,,0.0,,,,
Ps,20.0,5.0,,,,,,0.0,,,,
Ps,20.0,6.0,,,,,,0.0,,,,
Ps,20.0,7.0,,,,,,0.0,,,,
Ps,20.0,8.0,,,,,,0.0,,,,
Ps,20.0,9.0,,,,,,0.0,,,,
Ps,20.0,10.0,,,,,,0.0,,,,
Ps,20.0,11.0,,,,,,0.0,,,,
Ps,20.0,12.0,,,,,,0.0,,,,
Ps,20.0,13.0,,,,,,0.0,,,,
Ps,20.0,14.0,,,,,,0.0,,,,
Ps,20.0,15.0,,,,,,0.0,,,,
Ps,20.0,16.0,,,,,,0.0,,,,
Ps,20.0,17.0,,,,,,0.0,,,,
Ps,20.0,18.0,,,,,,0.0,,,,
Ps,20.0,19.0,,,,,,0.0,,,,
Ps,20.0,20.0,,,,,,0.0,,,,
Ps,20.0,21.0,,,,,,0.0,,,,
Ps,20.0,22.0,,,,,,0.0,,,,
Ps,20.0,23.0,,,,,,0.0,,,,
Ps,20.0,24.0,,,,,,0.0,,,,
Ps,21.0,1.0,,,,,,0.0,,,,
Ps,21.0,2.0,,,,,,0.0,,,,
Ps,21.0,3.0,,,,,,0.0,,,,
Ps,21.0,4.0,,,,,,0.0,,,,
Ps,21.0,5.0,,,,,,0.0,,,,
Ps,21.0,6.0,,,,,,0.0,,,,
Ps,21.0,7.0,,,,,,0.0,,,,
Ps,21.0,8.0,,,,,,0.0,,,,
Ps,21.0,9.0,,,,,,0.0,,,,
Ps,21.0,10.0,,,,,,0.0,,,,
Ps,21.0,11.0,,,,,,0.0,,,,
Ps,21.0,12.0,,,,,,0.0,,,,
Ps,21.0,13.0,,,,,,0.0,,,,
Ps,21.0,14.0,,,,,,0.0,,,,
Ps,21.0,15.0,,,,,,0.0,,,,
Ps,21.0,16.0,,,,,,0.0,,,,
Ps,21.0,17.0,,,,,,0.0,,,,
Ps,21.0,18.0,,,,,,0.0,,,,
Ps,21.0,19.0,,,,,,0.0,,,,
Ps,21.0,20.0,,,,,,0.0,,,,
Ps,21.0,21.0,,,,,,0.0,,,,
Ps,21.0,22.0,,,,,,0.0,,,,
Ps,21.0,23.0,,,,,,0.0,,,,
Ps,21.0,24.0,,,,,,0.0,,,,
Ps,22.0,1.0,,,,,,0.0,,,,
Ps,22.0,2.0,,,,,,0.0,,,,
Ps,22.0,3.0,,,,,,0.0,,,,
Ps,22.0,4.0,,,,,,0.0,,,,
Ps,22.0,5.0,,,,,,0.0,,,,
Ps,22.0,6.0,,,,,,0.0,,,,
Ps,22.0,7.0,,,,,,0.0,,,,
Ps,22.0,8.0,,,,,,0.0,,,,
Ps,22.0,9.0,,,,,,0.0,,,,
Ps,22.0,10.0,,,,,,0.0,,,,
Ps,22.0,11.0,,,,,,0.0,,,,
Ps,22.0,12.0,,,,,,0.0,,,,
Ps,22.0,13.0,,,,,,0.0,,,,
Ps,22.0,14.0,,,,,,0.0,,,,
Ps,22.0,15.0,,,,,,0.0,,,,
Ps,22.0,16.0,,,,,,0.0,,,,
Ps,22.0,17.0,,,,,,0.0,,,,
Ps,22.0,18.0,,,,,,0.0,,,,
Ps,22.0,19.0,,,,,,0.0,,,,
Ps,22.0,20.0,,,,,,0.0,,,,
Ps,22.0,21.0,,,,,,0.0,,,,
Ps,22.0,22.0,,,,,,0.0,,,,
Ps,22.0,23.0,,,,,,0.0,,,,
Ps,22.0,24.0,,,,,,0.0,,,,
Ps,23.0,1.0,,,,,,0.0,,,,
Ps,23.0,2.0,,,,,,0.0,,,,
Ps,23.0,3.0,,,,,,0.0,,,,
Ps,23.0,4.0,,,,,,0.0,,,,
Ps,23.0,5.0,,,,,,0.0,,,,
Ps,23.0,6.0,,,,,,0.0,,,,
Ps,23.0,7.0,,,,,,0.0,,,,
Ps,23.0,8.0,,,,,,0.0,,,,
Ps,23.0,9.0,,,,,,0.0,,,,
Ps,23.0,10.0,,,,,,0.0,,,,
Ps,23.0,11.0,,,,,,0.0,,,,
Ps,23.0,12.0,,,,,,0.0,,,,
Ps,23.0,13.0,,,,,,0.0,,,,
Ps,23.0,14.0,,,,,,0.0,,,,
Ps,23.0,15.0,,,,,,0.0,,,,
Ps,23.0,16.0,,,,,,0.0,,,,
Ps,23.0,17.0,,,,,,0.0,,,,
Ps,23.0,18.0,,,,,,0.0,,,,
Ps,23.0,19.0,,,,,,0.0,,,,
Ps,23.0,20.0,,,,,,0.0,,,,
Ps,23.0,21.0,,,,,,0.0,,,,
Ps,23.0,22.0,,,,,,0.0,,,,
Ps,23.0,23.0,,,,,,0.0,,,,
Ps,23.0,24.0,,,,,,0.0,,,,
Ps,24.0,1.0,,,,,,0.0,,,,
Ps,24.0,2.0,,,,,,0.0,,,,
Ps,24.0,3.0,,,,,,0.0,,,,
Ps,24.0,4.0,,,,,,0.0,,,,
Ps,24.0,5.0,,,,,,0.0,,,,
Ps,24.0,6.0,,,,,,0.0,,,,
Ps,24.0,7.0,,,,,,0.0,,,,
Ps,24.0,8.0,,,,,,0.0,,,,
Ps,24.0,9.0,,,,,,0.0,,,,
Ps,24.0,10.0,,,,,,0.0,,,,
Ps,24.0,11.0,,,,,,0.0,,,,
Ps,24.0,12.0,,,,,,0.0,,,,
Ps,24.0,13.0,,,,,,0.0,,,,
Ps,24.0,14.0,,,,,,0.0,,,,
Ps,24.0,15.0,,,,,,0.0,,,,
Ps,24.0,16.0,,,,,,0.0,,,,
Ps,24.0,17.0,,,,,,0.0,,,,
Ps,24.0,18.0,,,,,,0.0,,,,
Ps,24.0,19.0,,,,,,0.0,,,,
Ps,24.0,20.0,,,,,,0.0,,,,
Ps,24.0,21.0,,,,,,0.0,,,,
Ps,24.0,22.0,,,,,,0.0,,,,
Ps,24.0,23.0,,,,,,0.0,,,,
Ps,24.0,24.0,,,,,,0.0,,,,
Ps,25.0,1.0,,,,,,0.0,,,,
Ps,25.0,2.0,,,,,,0.0,,,,
Ps,25.0,3.0,,,,,,0.0,,,,
Ps,25.0,4.0,,,,,,0.0,,,,
Ps,25.0,5.0,,,,,,0.0,,,,
Ps,25.0,6.0,,,,,,0.0,,,,
Ps,25.0,7.0,,,,,,0.0,,,,
Ps,25.0,8.0,,,,,,0.0,,,,
Ps,25.0,9.0,,,,,,0.0,,,,
Ps,25.0,10.0,,,,,,0.0,,,,
Ps,25.0,11.0,,,,,,0.0,,,,
Ps,25.0,12.0,,,,,,0.0,,,,
Ps,25.0,13.0,,,,,,0.0,,,,
Ps,25.0,14.0,,,,,,0.0,,,,
Ps,25.0,15.0,,,,,,0.0,,,,
Ps,25.0,16.0,,,,,,0.0,,,,
Ps,25.0,17.0,,,,,,0.0,,,,
Ps,25.0,18.0,,,,,,0.0,,,,
Ps,25.0,19.0,,,,,,0.0,,,,
Ps,25.0,20.0,,,,,,0.0,,,,
Ps,25.0,21.0,,,,,,0.0,,,,
Ps,25.0,22.0,,,,,,0.0,,,,
Ps,25.0,23.0,,,,,,0.0,,,,
Ps,25.0,24.0,,,,,,0.0,,,,
Ps,26.0,1.0,,,,,,0.0,,,,
Ps,26.0,2.0,,,,,,0.0,,,,
Ps,26.0,3.0,,,,,,0.0,,,,
Ps,26.0,4.0,,,,,,0.0,,,,
Ps,26.0,5.0,,,,,,0.0,,,,
Ps,26.0,6.0,,,,,,0.0,,,,
Ps,26.0,7.0,,,,,,0.0,,,,
Ps,26.0,8.0,,,,,,0.0,,,,
Ps,26.0,9.0,,,,,,0.0,,,,
Ps,26.0,10.0,,,,,,0.0,,,,
Ps,26.0,11.0,,,,,,0.0,,,,
Ps,26.0,12.0,,,,,,0.0,,,,
Ps,26.0,13.0,,,,,,0.0,,,,
Ps,26.0,14.0,,,,,,0.0,,,,
Ps,26.0,15.0,,,,,,0.0,,,,
Ps,26.0,16.0,,,,,,0.0,,,,
Ps,26.0,17.0,,,,,,0.0,,,,
Ps,26.0,18.0,,,,,,0.0,,,,
Ps,26.0,19.0,,,,,,0.0,,,,
Ps,26.0,20.0,,,,,,0.0,,,,
Ps,26.0,21.0,,,,,,0.0,,,,
Ps,26.0,22.0,,,,,,0.0,,,,
Ps,26.0,23.0,,,,,,0.0,,,,
Ps,26.0,24.0,,,,,,0.0,,,,
Ps,27.0,1.0,,,,,,0.0,,,,
Ps,27.0,2.0,,,,,,0.0,,,,
Ps,27.0,3.0,,,,,,0.0,,,,
Ps,27.0,4.0,,,,,,0.0,,,,
Ps,27.0,5.0,,,,,,0.0,,,,
Ps,27.0,6.0,,,,,,0.0,,,,
Ps,27.0,7.0,,,,,,0.0,,,,
Ps,27.0,8.0,,,,,,0.0,,,,
Ps,27.0,9.0,,,,,,0.0,,,,
Ps,27.0,10.0,,,,,,0.0,,,,
Ps,27.0,11.0,,,,,,0.0,,,,
Ps,27.0,12.0,,,,,,0.0,,,,
Ps,27.0,13.0,,,,,,0.0,,,,
Ps,27.0,14.0,,,,,,0.0,,,,
Ps,27.0,15.0,,,,,,0.0,,,,
Ps,27.0,16.0,,,,,,0.0,,,,
Ps,27.0,17.0,,,,,,0.0,,,,
Ps,27.0,18.0,,,,,,0.0,,,,
Ps,27.0,19.0,,,,,,0.0,,,,
Ps,27.0,20.0,,,,,,0.0,,,,
Ps,27.0,21.0,,,,,,0.0,,,,
Ps,27.0,22.0,,,,,,0.0,,,,
Ps,27.0,23.0,,,,,,0.0,,,,
Ps,27.0,24.0,,,,,,0.0,,,,
Ps,28.0,1.0,,,,,,0.0,,,,
Ps,28.0,2.0,,,,,,0.0,,,,
Ps,28.0,3.0,,,,,,0.0,,,,
Ps,28.0,4.0,,,,,,0.0,,,,
Ps,28.0,5.0,,,,,,0.0,,,,
Ps,28.0,6.0,,,,,,0.0,,,,
Ps,28.0,7.0,,,,,,0.0,,,,
Ps,28.0,8.0,,,,,,0.0,,,,
Ps,28.0,9.0,,,,,,0.0,,,,
Ps,28.0,10.0,,,,,,0.0,,,,
Ps,28.0,11.0,,,,,,0.0,,,,
Ps,28.0,12.0,,,,,,0.0,,,,
Ps,28.0,13.0,,,,,,0.0,,,,
Ps,28.0,14.0,,,,,,0.0,,,,
Ps,28.0,15.0,,,,,,0.0,,,,
Ps,28.0,16.0,,,,,,0.0,,,,
Ps,28.0,17.0,,,,,,0.0,,,,
Ps,28.0,18.0,,,,,,0.0,,,,
Ps,28.0,19.0,,,,,,0.0,,,,
Ps,28.0,20.0,,,,,,0.0,,,,
Ps,28.0,21.0,,,,,,0.0,,,,
Ps,28.0,22.0,,,,,,0.0,,,,
Ps,28.0,23.0,,,,,,0.0,,,,
Ps,28.0,24.0,,,,,,0.0,,,,
Ps,29.0,1.0,,,,,,0.0,,,,
Ps,29.0,2.0,,,,,,0.0,,,,
Ps,29.0,3.0,,,,,,0.0,,,,
Ps,29.0,4.0,,,,,,0.0,,,,
Ps,29.0,5.0,,,,,,0.0,,,,
Ps,29.0,6.0,,,,,,0.0,,,,
Ps,29.0,7.0,,,,,,0.0,,,,
Ps,29.0,8.0,,,,,,0.0,,,,
Ps,29.0,9.0,,,,,,0.0,,,,
Ps,29.0,10.0,,,,,,0.0,,,,
Ps,29.0,11.0,,,,,,0.0,,,,
Ps,29.0,12.0,,,,,,0.0,,,,
Ps,29.0,13.0,,,,,,0.0,,,,
Ps,29.0,14.0,,,,,,0.0,,,,
Ps,29.0,15.0,,,,,,0.0,,,,
Ps,29.0,16.0,,,,,,0.0,,,,
Ps,29.0,17.0,,,,,,0.0,,,,
Ps,29.0,18.0,,,,,,0.0,,,,
Ps,29.0,19.0,,,,,,0.0,,,,
Ps,29.0,20.0,,,,,,0.0,,,,
Ps,29.0,21.0,,,,,,0.0,,,,
Ps,29.0,22.0,,,,,,0.0,,,,
Ps,29.0,23.0,,,,,,0.0,,,,
Ps,29.0,24.0,,,,,,0.0,,,,
Ps,30.0,1.0,,,,,,0.0,,,,
Ps,30.0,2.0,,,,,,0.0,,,,
Ps,30.0,3.0,,,,,,0.0,,,,
Ps,30.0,4.0,,,,,,0.0,,,,
Ps,30.0,5.0,,,,,,0.0,,,,
Ps,30.0,6.0,,,,,,0.0,,,,
Ps,30.0,7.0,,,,,,0.0,,,,
Ps,30.0,8.0,,,,,,0.0,,,,
Ps,30.0,9.0,,,,,,0.0,,,,
Ps,30.0,10.0,,,,,,0.0,,,,
Ps,30.0,11.0,,,,,,0.0,,,,
Ps,30.0,12.0,,,,,,0.0,,,,
Ps,30.0,13.0,,,,,,0.0,,,,
Ps,30.0,14.0,,,,,,0.0,,,,
Ps,30.0,15.0,,,,,,0.0,,,,
Ps,30.0,16.0,,,,,,0.0,,,,
Ps,30.0,17.0,,,,,,0.0,,,,
Ps,30.0,18.0,,,,,,0.0,,,,
Ps,30.0,19.0,,,,,,0.0,,,,
Ps,30.0,20.0,,,,,,0.0,,,,
Ps,30.0,21.0,,,,,,0.0,,,,
Ps,30.0,22.0,,,,,,0.0,,,,
Ps,30.0,23.0,,,,,,0.0,,,,
Ps,30.0,24.0,,,,,,0.0,,,,
Ps,31.0,1.0,,,,,,0.0,,,,
Ps,31.0,2.0,,,,,,0.0,,,,
Ps,31.0,3.0,,,,,,0.0,,,,
Ps,31.0,4.0,,,,,,0.0,,,,
Ps,31.0,5.0,,,,,,0.0,,,,
Ps,31.0,6.0,,,,,,0.0,,,,
Ps,31.0,7.0,,,,,,0.0,,,,
Ps,31.0,8.0,,,,,,0.0,,,,
Ps,31.0,9.0,,,,,,0.0,,,,
Ps,31.0,10.0,,,,,,0.0,,,,
Ps,31.0,11.0,,,,,,0.0,,,,
Ps,31.0,12.0,,,,,,0.0,,,,
Ps,31.0,13.0,,,,,,0.0,,,,
Ps,31.0,14.0,,,,,,0.0,,,,
Ps,31.0,15.0,,,,,,0.0,,,,
Ps,31.0,16.0,,,,,,0.0,,,,
Ps,31.0,17.0,,,,,,0.0,,,,
Ps,31.0,18.0,,,,,,0.0,,,,
Ps,31.0,19.0,,,,,,0.0,,,,
Ps,31.0,20.0,,,,,,0.0,,,,
Ps,31.0,21.0,,,,,,0.0,,,,
Ps,31.0,22.0,,,,,,0.0,,,,
Ps,31.0,23.0,,,,,,0.0,,,,
Ps,31.0,24.0,,,,,,0.0,,,,
Ps,32.0,1.0,,,,,,0.0,,,,
Ps,32.0,2.0,,,,,,0.0,,,,
Ps,32.0,3.0,,,,,,0.0,,,,
Ps,32.0,4.0,,,,,,0.0,,,,
Ps,32.0,5.0,,,,,,0.0,,,,
Ps,32.0,6.0,,,,,,0.0,,,,
Ps,32.0,7.0,,,,,,0.0,,,,
Ps,32.0,8.0,,,,,,0.0,,,,
Ps,32.0,9.0,,,,,,0.0,,,,
Ps,32.0,10.0,,,,,,0.0,,,,
Ps,32.0,11.0,,,,,,0.0,,,,
Ps,32.0,12.0,,,,,,0.0,,,,
Ps,32.0,13.0,,,,,,0.0,,,,
Ps,32.0,14.0,,,,,,0.0,,,,
Ps,32.0,15.0,,,,,,0.0,,,,
Ps,32.0,16.0,,,,,,0.0,,,,
Ps,32.0,17.0,,,,,,0.0,,,,
Ps,32.0,18.0,,,,,,0.0,,,,
Ps,32.0,19.0,,,,,,0.0,,,,
Ps,32.0,20.0,,,,,,0.0,,,,
Ps,32.0,21.0,,,,,,0.0,,,,
Ps,32.0,22.0,,,,,,0.0,,,,
Ps,32.0,23.0,,,,,,0.0,,,,
Ps,32.0,24.0,,,,,,0.0,,,,
Ps,33.0,1.0,,,,,,0.0,,,,
Ps,33.0,2.0,,,,,,0.0,,,,
Ps,33.0,3.0,,,,,,0.0,,,,
Ps,33.0,4.0,,,,,,0.0,,,,
Ps,33.0,5.0,,,,,,0.0,,,,
Ps,33.0,6.0,,,,,,0.0,,,,
Ps,33.0,7.0,,,,,,0.0,,,,
Ps,33.0,8.0,,,,,,0.0,,,,
Ps,33.0,9.0,,,,,,0.0,,,,
Ps,33.0,10.0,,,,,,0.0,,,,
Ps,33.0,11.0,,,,,,0.0,,,,
Ps,33.0,12.0,,,,,,0.0,,,,
Ps,33.0,13.0,,,,,,0.0,,,,
Ps,33.0,14.0,,,,,,0.0,,,,
Ps,33.0,15.0,,,,,,0.0,,,,
Ps,33.0,16.0,,,,,,0.0,,,,
Ps,33.0,17.0,,,,,,0.0,,,,
Ps,33.0,18.0,,,,,,0.0,,,,
Ps,33.0,19.0,,,,,,0.0,,,,
Ps,33.0,20.0,,,,,,0.0,,,,
Ps,33.0,21.0,,,,,,0.0,,,,
Ps,33.0,22.0,,,,,,0.0,,,,
Ps,33.0,23.0,,,,,,0.0,,,,
Ps,33.0,24.0,,,,,,0.0,,,,
Q,1.0,2.0,1.0,,,,,,0.7007808530208399,,,
Q,1.0,2.0,2.0,,,,,,0.6686626773076607,,,
Q,1.0,2.0,3.0,,,,,,0.6664163826541386,,,
Q,1.0,2.0,4.0,,,,,,0.6491449209885481,,,
Q,1.0,2.0,5.0,,,,,,0.617946884225617,,,
Q,1.0,2.0,6.0,,,,,,0.983516306259729,,,
Q,1.0,2.0,7.0,,,,,,1.4072258014572976,,,
Q,1.0,2.0,8.0,,,,,,1.085929843431594,,,
Q,1.0,2.0,9.0,,,,,,1.1130495205566977,,,
Q,1.0,2.0,10.0,,,,,,0.9984036385187862,,,
Q,1.0,2.0,11.0,,,,,,1.0702047637577297,,,
Q,1.0,2.0,12.0,,,,,,1.4111203105821757,,,
Q,1.0,2.0,13.0,,,,,,1.2409867692529704,,,
Q,1.0,2.0,14.0,,,,,,1.1139757223048459,,,
Q,1.0,2.0,15.0,,,,,,1.0564513596412606,,,
Q,1.0,2.0,16.0,,,,,,1.091325130085113,,,
Q,1.0,2.0,17.0,,,,,,1.1699547907342027,,,
Q,1.0,2.0,18.0,,,,,,0.9505346250878401,,,
Q,1.0,2.0,19.0,,,,,,1.5562110623521315,,,
Q,1.0,2.0,20.0,,,,,,1.9756838256072586,,,
Q,1.0,2.0,21.0,,,,,,2.330334918123639,,,
Q,1.0,2.0,22.0,,,,,,1.9954133810895263,,,
Q,1.0,2.0,23.0,,,,,,1.616025787606682,,,
Q,1.0,2.0,24.0,,,,,,0.9687478998561115,,,
Q,2.0,3.0,1.0,,,,,,0.6266614687760289,,,
Q,2.0,3.0,2.0,,,,,,0.5949140411399448,,,
Q,2.0,3.0,3.0,,,,,,0.5951114537703461,,,
Q,2.0,3.0,4.0,,,,,,0.5783353199031598,,,
Q,2.0,3.0,5.0,,,,,,0.5493069730732607,,,
Q,2.0,3.0,6.0,,,,,,0.8890590308260656,,,
Q,2.0,3.0,7.0,,,,,,1.2815666891355264,,,
Q,2.0,3.0,8.0,,,,,,0.9722381183829292,,,
Q,2.0,3.0,9.0,,,,,,0.9987500945724673,,,
Q,2.0,3.0,10.0,,,,,,0.8945433218993468,,,
Q,2.0,3.0,11.0,,,,,,0.95808124809111,,,
Q,2.0,3.0,12.0,,,,,,1.263866394324375,,,
Q,2.0,3.0,13.0,,,,,,1.1046549860373995,,,
Q,2.0,3.0,14.0,,,,,,0.9926238497799752,,,
Q,2.0,3.0,15.0,,,,,,0.9428741161401669,,,
Q,2.0,3.0,16.0,,,,,,0.9765200288315857,,,
Q,2.0,3.0,17.0,,,,,,1.055516498682003,,,
Q,2.0,3.0,18.0,,,,,,0.8460990607114846,,,
